UF;Município;Região Turística;Domésticos;Internacionais;Estabelecimentos;Empregos;Arrecadação de Impostos;Categoria
SE;Santa Rosa de Lima;Polo dos Tabuleiros;0;0;0;0;0.0;E
SE;Santo Amaro das Brotas;Polo Costa dos Coqueirais;21.923;0;0;0;0.0;D
SE;São Cristóvão;Polo Costa dos Coqueirais;0;0;2;19;0.0;D
SE;Simão Dias;Polo Sertão das Águas;4.255;0;2;6;0.0;D
SE;Siriri;Polo dos Tabuleiros;14.505;0;0;0;0.0;D
SE;Tobias Barreto;Polo Sertão das Águas;84.631;0;4;16;0.0;C
SE;Tomar do Geru;Polo Sertão das Águas;3.499;0;0;0;0.0;D
SE;Umbaúba;Polo Sertão das Águas;36.683;0;2;8;0.0;D
TO;Araguacema;Lagos e Praias do Cantão;10.808;0;3;6;0.0;D
TO;Araguanã;Vale dos Grandes Rios;0;64;0;0;0.0;D
TO;Araguatins;Bico do Papagaio;7.486;335;5;16;0.0;D
TO;Arraias;Serras Gerais;16.264;0;2;11;0.0;D
TO;Aurora do Tocantins;Serras Gerais;0;0;0;0;0.0;E
TO;Babaçulândia;Vale dos Grandes Rios;0;0;0;0;0.0;E
TO;Caseara;Lagos e Praias do Cantão;4.780;120;1;1;0.0;D
TO;Dianópolis;Serras Gerais;36.830;245;6;11;0.0;C
TO;Filadélfia;Vale dos Grandes Rios;3.064;64;0;0;0.0;D
TO;Formoso do Araguaia;Ilha do Bananal;9.224;0;3;11;0.0;D
TO;Gurupi;Ilha do Bananal;102.406;478;18;135;757828.0;B
TO;Itaguatins;Bico do Papagaio;3.499;0;0;0;0.0;D
TO;Juarina;Vale dos Grandes Rios;728;0;0;0;0.0;D
TO;Lagoa da Confusão;Ilha do Bananal;3.579;188;4;19;0.0;D
TO;Lajeado;Serras e Lago;0;0;1;1;0.0;D
TO;Lavandeira;Serras Gerais;0;0;0;0;0.0;E
TO;Lizarda;Encantos do Jalapão;0;207;0;0;0.0;D
TO;Miracema do Tocantins;Serras e Lago;14.014;0;3;8;0.0;D
TO;Novo Acordo;Encantos do Jalapão;0;0;0;0;0.0;E
TO;Novo Jardim;Serras Gerais;0;0;0;0;0.0;E
TO;Palmas;Serras e Lago;439.469;6.625;63;530;5066140.0;A
TO;Paraíso do Tocantins;Serras e Lago;29.464;317;12;61;316775.0;C
TO;Paranã;Serras Gerais;14.940;140;1;0;0.0;D
TO;Peixe;Ilha do Bananal;7.186;0;2;3;0.0;D
TO;Pium;Lagos e Praias do Cantão;0;0;0;0;0.0;E
TO;Ponte Alta do Tocantins;Encantos do Jalapão;30.915;0;1;1;0.0;D
TO;Porto Alegre do Tocantins;Serras Gerais;0;0;0;0;0.0;E
TO;Porto Nacional;Serras e Lago;42.308;413;9;34;167510.0;C
TO;Praia Norte;Bico do Papagaio;0;0;0;0;0.0;E
TO;Rio da Conceição;Serras Gerais;0;0;0;0;0.0;D
TO;Sandolândia;Ilha do Bananal;0;0;1;1;0.0;D
TO;São Félix do Tocantins;Encantos do Jalapão;1.494;0;1;2;0.0;D
TO;Tocantínia;Serras e Lago;0;130;0;0;0.0;D
